storyline_id,source_label,source_kind,source_port,source_group,source_index_group,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_009_a11568e081,CL250_010_093,ShowChoice,choiceEndPoint,choice,0,0,我喜欢我的陛下,010_C250A_094,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL250_010_093,ShowChoice,choiceEndPoint,choice,1,1,故意不回答,010_C250B_095,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL250_010_093,ShowChoice,choiceEndPoint,choice,2,2,喜欢什么?,010_C250C_096,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_092,PlayVideo_Ordinary,__endPoint,,-1,,,010_098,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_086,PlayVideo_Ordinary,__endPoint,,-1,,,Link_Lead,Link_Lead,__entryPoint
storyline_009_a11568e081,CL270_010_105,ShowChoice,choiceEndPoint,choice,0,0,分发给低等宫人们,010_C270A_106,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C270B_107,PlayVideo_Ordinary,__endPoint,,-1,,,010_110,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,B11_010_112,PlayVideo_Ordinary,__endPoint,,-1,,,失恩寡助,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,010_111,PlayVideo_Ordinary,__endPoint,,-1,,,Q280_010_113,PlayVideo_TraceBack,__entryPoint
storyline_009_a11568e081,B12_010_114,PlayVideo_Ordinary,__endPoint,,-1,,,水中亡魂,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,010_115,PlayVideo_Ordinary,__endPoint,,-1,,,CL290_010_116,ShowChoice,__entryPoint
storyline_009_a11568e081,CL290_010_116,ShowChoice,choiceEndPoint,choice,0,0,"先认同,后向舒妃报信引二人争斗",B13_010_C290C_119,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,B13_010_C290C_119,PlayVideo_Ordinary,__endPoint,,-1,,,追思蕊儿而去,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,B14_010_C290A_117,PlayVideo_Ordinary,__endPoint,,-1,,,BE14追思蕊儿而去,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,010_C290B_118,PlayVideo_Ordinary,__endPoint,,-1,,,CL300_010_120,ShowChoice,__entryPoint
storyline_009_a11568e081,B17_010_C300C_129,PlayVideo_Ordinary,__endPoint,,-1,,,BE17,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,010_C300A_121,PlayVideo_Ordinary,__endPoint,,-1,,,CL310_010_125,ShowChoice,__entryPoint
storyline_009_a11568e081,CL310_010_125,ShowChoice,choiceEndPoint,choice,0,0,扮成蕊儿的怨魂，向刘熙“索命”,B18_010_CL310A_126,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL310_010_125,ShowChoice,choiceEndPoint,choice,1,1,将刘熙下狱，严刑拷打,010_C310B_127,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,B18_010_CL310A_126,PlayVideo_Ordinary,__endPoint,,-1,,,你的诡蜜是鬼见愁,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,QL320_010_131,PlayVideo_TraceBack,endPointSuccess,,-1,,,010_132,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_132,PlayVideo_Ordinary,__endPoint,,-1,,,QL330_010_133,PlayVideo_TraceBack,__entryPoint
storyline_009_a11568e081,QL330_010_133,PlayVideo_TraceBack,endPointSuccess,,-1,,,010_134,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_134,PlayVideo_Ordinary,__endPoint,,-1,,,QL340_010_135,PlayVideo_TraceBack,__entryPoint
storyline_009_a11568e081,QL340_010_135,PlayVideo_TraceBack,endPointSuccess,,-1,,,010_136,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL350_010_137,ShowChoice,choiceEndPoint,choice,0,0,摧毁她的信仰,010_C350A_138,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL350_010_137,ShowChoice,choiceEndPoint,choice,1,1,“成全”她的信仰,010_C350B_139,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C350A_138,PlayVideo_Ordinary,__endPoint,,-1,,,010_140,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C350B_139,PlayVideo_Ordinary,__endPoint,,-1,,,010_140,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_140,PlayVideo_Ordinary,__endPoint,,-1,,,CL360_010_141,ShowChoice,__entryPoint
storyline_009_a11568e081,CL360_010_141,ShowChoice,choiceEndPoint,choice,0,0,杀,010_142,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL360_010_141,ShowChoice,choiceEndPoint,choice,1,1,饶她一命,010_142,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_142,PlayVideo_Ordinary,__endPoint,,-1,,,第二十集 吃人的后宫2.0,EndPoint_ChapterReport,__entryPoint
storyline_009_a11568e081,010_C070B_022,PlayVideo_Ordinary,__endPoint,,-1,,,IF王皇后信任度＜2,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,IF王皇后信任度＜2,Function_Storyline_If,endPointTrue,conditionGroup,0,,,B02_010_024,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,IF王皇后信任度＜2,Function_Storyline_If,endPointElse,,-1,,,010_025,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_110,PlayVideo_Ordinary,__endPoint,,-1,,,dimensionKey_heart==12,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,dimensionKey_heart==12,Function_Storyline_If,endPointTrue,conditionGroup,0,,,010_111,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,dimensionKey_heart==12,Function_Storyline_If,endPointElse,,-1,,,B11_010_112,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_085的九下判定,Function_Storyline_If,endPointTrue,conditionGroup,0,,,010_086,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_085的九下判定,Function_Storyline_If,endPointTrue,conditionGroup,1,,,010_087,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_085的九下判定,Function_Storyline_If,endPointElse,,-1,,,010_088,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C210A_070,PlayVideo_Ordinary,__endPoint,,-1,,,Function_If,Function_If,__entryPoint
storyline_009_a11568e081,Function_If,Function_If,endPointTrue,,-1,,,010_072,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,Function_If,Function_If,endPointFalse,,-1,,,010_073,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C200C_067,PlayVideo_Ordinary,__endPoint,,-1,,,Function_If,Function_If,__entryPoint
storyline_009_a11568e081,Function_If,Function_If,endPointTrue,,-1,,,010_076,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,Function_If,Function_If,endPointFalse,,-1,,,010_077,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,Function_If,Function_If,endPointTrue,,-1,,,010_005,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,Function_If,Function_If,endPointFalse,,-1,,,010_004,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_001,PlayVideo_TraceBack,__endPoint,,-1,,,Function_If,Function_If,__entryPoint
storyline_009_a11568e081,010_008,PlayVideo_Ordinary,__endPoint,,-1,,,CL050_010_013,ShowChoice,__entryPoint
storyline_009_a11568e081,010_017,PlayVideo_Ordinary,__endPoint,,-1,,,CL070_009_020,ShowChoice,__entryPoint
storyline_009_a11568e081,010_025,PlayVideo_Ordinary,__endPoint,,-1,,,QL090_010_030,PlayVideo_TraceBack,__entryPoint
storyline_009_a11568e081,B01_010_C050A_014,PlayVideo_Ordinary,__endPoint,,-1,,,BE01请皇后做主，严惩刁奴。,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,010_C050B_015,PlayVideo_Ordinary,__endPoint,,-1,,,010_017,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C050C_016,PlayVideo_Ordinary,__endPoint,,-1,,,010_017,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C070A_021,PlayVideo_Ordinary,__endPoint,,-1,,,IF王皇后信任度＜2,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,010_C070C_023,PlayVideo_Ordinary,__endPoint,,-1,,,IF王皇后信任度＜2,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,CL110_010_036,ShowChoice,choiceEndPoint,choice,1,1,这是我的真心话,010_C110B_038,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL160_010_143,ShowChoice,choiceEndPoint,choice,1,1,委屈得快要落泪,010_C160B_145,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL190_010_060,ShowChoice,choiceEndPoint,choice,0,0,烧掉,010_C190A_061,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL190_010_060,ShowChoice,choiceEndPoint,choice,1,1,留着,010_C190B_062,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL200_010_064,ShowChoice,choiceEndPoint,choice,0,0,"不理会她,直接离去",010_C200A_065,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL200_010_064,ShowChoice,choiceEndPoint,choice,1,1,陈说自己对皇后的忠心,010_C200B_066,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL200_010_064,ShowChoice,choiceEndPoint,choice,2,2,给她重重的一巴掌,010_C200C_067,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL270_010_105,ShowChoice,choiceEndPoint,choice,1,1,用来购买珍奇讨好皇后和刘贵妃,010_C270B_107,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_042,PlayVideo_Ordinary,__endPoint,,-1,,,小章节1,EndPoint_SubChapterReport,__entryPoint
storyline_009_a11568e081,EntryPoint_SubChapterStart,EntryPoint_SubChapterStart,__endPoint,,-1,,,010_147,PlayVideo_TraceBack,__entryPoint
storyline_009_a11568e081,010_147,PlayVideo_TraceBack,__endPoint,,-1,,,CL150_010_049,ShowChoice,__entryPoint
storyline_009_a11568e081,010_055,PlayVideo_Ordinary,__endPoint,,-1,,,CL190_010_060,ShowChoice,__entryPoint
storyline_009_a11568e081,010_085,PlayVideo_Ordinary,__endPoint,,-1,,,小章节2,EndPoint_SubChapterReport,__entryPoint
storyline_009_a11568e081,chapter102_3,EntryPoint_SubChapterStart,__endPoint,,-1,,,010_148,PlayVideo_TraceBack,__entryPoint
storyline_009_a11568e081,010_148,PlayVideo_TraceBack,__endPoint,,-1,,,010_085的九下判定,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,010_098,PlayVideo_Ordinary,__endPoint,,-1,,,CL370_010_149,ShowChoice,__entryPoint
storyline_009_a11568e081,CL370_010_149,ShowChoice,choiceEndPoint,choice,0,0,照儿永远不会离开~,010_C240A_150,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL370_010_149,ShowChoice,choiceEndPoint,choice,1,1,照儿暂时不会离开~,010_C240B_151,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,Q280_010_113,PlayVideo_TraceBack,endPointSuccess,,-1,,,010_115,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,Q280_010_113,PlayVideo_TraceBack,endPointFail,,-1,,,B12_010_114,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,H10_010_C220A_079,PlayVideo_Ordinary,__endPoint,,-1,,,HE10,EndPoint_HappyEnd,__entryPoint
storyline_009_a11568e081,010_087,PlayVideo_Ordinary,__endPoint,,-1,,,CL240_010_089,ShowChoice,__entryPoint
storyline_009_a11568e081,CL240_010_089,ShowChoice,choiceEndPoint,choice,0,0,喜欢,010_C240A_090,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL240_010_089,ShowChoice,choiceEndPoint,choice,1,1,陛下觉得呢?,010_C240B_091,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,if第九集选过054A/055B/056C,Function_Storyline_If,endPointElse,,-1,,,010_155,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_154,PlayVideo_Ordinary,__endPoint,,-1,,,010_152,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_155,PlayVideo_Ordinary,__endPoint,,-1,,,010_152,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_152,PlayVideo_Ordinary,__endPoint,,-1,,,010_099,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C250A_094,PlayVideo_Ordinary,__endPoint,,-1,,,010_092,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C250B_095,PlayVideo_Ordinary,__endPoint,,-1,,,010_092,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C250C_096,PlayVideo_Ordinary,__endPoint,,-1,,,010_092,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C240A_150,PlayVideo_Ordinary,__endPoint,,-1,,,if第九集选过054A/055B/056C,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,010_C240B_151,PlayVideo_Ordinary,__endPoint,,-1,,,if第九集选过054A/055B/056C,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,010_099,PlayVideo_Ordinary,__endPoint,,-1,,,CL270_010_105,ShowChoice,__entryPoint
storyline_009_a11568e081,010_C270A_106,PlayVideo_Ordinary,__endPoint,,-1,,,010_110,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,if第九集选过054A/055B/056C,Function_Storyline_If,endPointTrue,conditionGroup,0,,,010_154,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,Link_Lead,Link_Lead,__endPoint,,-1,,,if第九集选过054A/055B/056C,Function_Storyline_If,__entryPoint
storyline_009_a11568e081,if第九集选过054A/055B/056C,Function_Storyline_If,endPointTrue,conditionGroup,1,,,010_153,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_153,PlayVideo_Ordinary,__endPoint,,-1,,,010_152,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,QL020_010_007,PlayVideo_TraceBack,endPointSuccess,,-1,,,010_008,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,QL090_010_030,PlayVideo_TraceBack,endPointSuccess,,-1,,,010_031,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,B06_010_C160A_144,PlayVideo_Ordinary,__endPoint,,-1,,,be06,EndPoint_BadEnd,__entryPoint
storyline_009_a11568e081,CL290_010_116,ShowChoice,choiceEndPoint,choice,2,2,"""请皇后为我做主,严惩萧舒妃！""",010_C290B_118,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL290_010_116,ShowChoice,choiceEndPoint,choice,1,1,"""我觉得背后的凶手另有其人""",B14_010_C290A_117,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL300_010_120,ShowChoice,choiceEndPoint,choice,1,1,让皇后允你调查刘熙,010_C300A_121,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL300_010_120,ShowChoice,choiceEndPoint,choice,0,0,让皇后允你全权彻查此事,B17_010_C300C_129,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_C310B_127,PlayVideo_Ordinary,__endPoint,,-1,,,CL311_010_156,ShowChoice,__entryPoint
storyline_009_a11568e081,CL311_010_156,ShowChoice,choiceEndPoint,choice,0,0,扇她,010_CL311A_157,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_CL311A_157,PlayVideo_Ordinary,__endPoint,,-1,,,QL320_010_131,PlayVideo_TraceBack,__entryPoint
storyline_009_a11568e081,010_136,PlayVideo_Ordinary,__endPoint,,-1,,,010_159,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,010_159,PlayVideo_Ordinary,__endPoint,,-1,,,CL350_010_137,ShowChoice,__entryPoint
storyline_009_a11568e081,Link_Lead,Link_Lead,__endPoint,,-1,,,010_159,PlayVideo_Ordinary,__entryPoint
storyline_009_a11568e081,CL311_010_156,ShowChoice,choiceEndPoint,choice,1,1,不扇,Link_Lead,Link_Lead,__entryPoint
storyline_009_abf6427c82,S03_001,PlayVideo_TraceBack,__endPoint,,-1,,,CL330_S03_002,ShowChoice,__entryPoint
storyline_009_abf6427c82,S03_C330A_003,PlayVideo_Ordinary,__endPoint,,-1,,,S03_005,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL330_S03_002,ShowChoice,choiceEndPoint,choice,1,1,不告诉他,S03_C330B_004,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL330_S03_002,ShowChoice,choiceEndPoint,choice,0,0,告诉他你的梦境,S03_C330A_003,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C330B_004,PlayVideo_Ordinary,__endPoint,,-1,,,S03_005,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL340_S03_006,ShowChoice,choiceEndPoint,choice,0,0,给他一拳清醒,B33_S03_C340A_007,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL340_S03_006,ShowChoice,choiceEndPoint,choice,2,2,魏王，你就从了吧,S03_C340C_009,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL340_S03_006,ShowChoice,choiceEndPoint,choice,1,1,问徐敏慧的想法,S03_C340B_008,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C340C_009,PlayVideo_Ordinary,__endPoint,,-1,,,CL350_S03_010,ShowChoice,__entryPoint
storyline_009_abf6427c82,S03_C350A_011,PlayVideo_Ordinary,__endPoint,,-1,,,S03_013,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL350_S03_010,ShowChoice,choiceEndPoint,choice,0,0,这是好事啊,S03_C350A_011,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL350_S03_010,ShowChoice,choiceEndPoint,choice,1,1,心中纵使有万般痛楚，也只能以大局为重,S03_C350A_012,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C350A_012,PlayVideo_Ordinary,__endPoint,,-1,,,S03_013,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_015,PlayVideo_Ordinary,__endPoint,,-1,,,C370_S03_016,ShowChoice,__entryPoint
storyline_009_abf6427c82,S03_C370A_017,PlayVideo_Ordinary,__endPoint,,-1,,,B34_S03_018,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C370B_019,PlayVideo_Ordinary,__endPoint,,-1,,,S03_020,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,choiceEndPoint,choice,1,1,难道你不想获得家人的祝福吗？,S03_C370B_019,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,choiceEndPoint,choice,0,0,你爹爹很想你！,S03_C370A_017,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,choiceEndPoint,choice,2,2,魏王比丹力赤有魅力多了！,S03_C370C_021,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,choiceEndPoint,choice,3,3,陛下比丹力赤有魅力多了！,S03_C370D_023,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_020,PlayVideo_Ordinary,__endPoint,,-1,,,CL380_S03_025,ShowChoice,__entryPoint
storyline_009_abf6427c82,S03_C370C_021,PlayVideo_Ordinary,__endPoint,,-1,,,B35_S03_022,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C370D_023,PlayVideo_Ordinary,__endPoint,,-1,,,B36_S03_024,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C380A_026,PlayVideo_Ordinary,__endPoint,,-1,,,B07_S03_027,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL380_S03_025,ShowChoice,choiceEndPoint,choice,0,0,劝徐敏慧回去,S03_C380A_026,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,EntryPoint_ChapterStart,EntryPoint_ChapterStart,__endPoint,,-1,,,S03_001,PlayVideo_TraceBack,__entryPoint
storyline_009_abf6427c82,S03_C340B_008,PlayVideo_Ordinary,__endPoint,,-1,,,CL340_S03_006,ShowChoice,__entryPoint
storyline_009_abf6427c82,Q360_S03_014,PlayVideo_TraceBack,endPointSuccess,,-1,,,S03_015,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL380_S03_025,ShowChoice,choiceEndPoint,choice,1,1,放弃带徐敏慧回去,S03_C380B_028,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,B33_S03_C340A_007,PlayVideo_Ordinary,__endPoint,,-1,,,BE33,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,B34_S03_018,PlayVideo_Ordinary,__endPoint,,-1,,,BE34,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,B35_S03_022,PlayVideo_Ordinary,__endPoint,,-1,,,BE35,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,B36_S03_024,PlayVideo_Ordinary,__endPoint,,-1,,,BE36,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,B07_S03_027,PlayVideo_Ordinary,__endPoint,,-1,,,BE37,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,S03_013,PlayVideo_Ordinary,__endPoint,,-1,,,CL351_S03_035,ShowChoice,__entryPoint
storyline_009_abf6427c82,CL351_S03_035,ShowChoice,choiceEndPoint,choice,0,0,躲进附近的箱子,B53_S03_C351A_036,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL351_S03_035,ShowChoice,choiceEndPoint,choice,1,1,继续搬东西,S03_C351B_037,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C351B_037,PlayVideo_Ordinary,__endPoint,,-1,,,Q360_S03_014,PlayVideo_TraceBack,__entryPoint
storyline_009_abf6427c82,Q360_S03_014,PlayVideo_TraceBack,endPointFail,,-1,,,B54_S03_038,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,B54_S03_038,PlayVideo_Ordinary,__endPoint,,-1,,,BE54,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,S03_C380B_028,PlayVideo_Ordinary,__endPoint,,-1,,,CL381_S03_029,ShowChoice,__entryPoint
storyline_009_abf6427c82,CL381_S03_029,ShowChoice,choiceEndPoint,choice,0,0,“我奉子成婚，求父亲应允”,S03_C381A_030,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL381_S03_029,ShowChoice,choiceEndPoint,choice,1,1,“我已和丹力赤成婚，谢父亲成全”,S03_C382B_031,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C381A_030,PlayVideo_Ordinary,__endPoint,,-1,,,S03_032,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_C382B_031,PlayVideo_Ordinary,__endPoint,,-1,,,S03_032,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_032,PlayVideo_Ordinary,__endPoint,,-1,,,IF选项38-1选择A【奉⼦成婚】,Function_Storyline_If,__entryPoint
storyline_009_abf6427c82,IF选项38-1选择A【奉⼦成婚】,Function_Storyline_If,endPointTrue,conditionGroup,0,,,B45_S03_033,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,IF选项38-1选择A【奉⼦成婚】,Function_Storyline_If,endPointElse,,-1,,,S03_034,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_034,PlayVideo_Ordinary,__endPoint,,-1,,,第二十一集 枷锁之外,EndPoint_ChapterReport,__entryPoint
storyline_009_abf6427c82,B45_S03_033,PlayVideo_Ordinary,__endPoint,,-1,,,BE45,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,B53_S03_C351A_036,PlayVideo_Ordinary,__endPoint,,-1,,,BE53,EndPoint_BadEnd_NW,__entryPoint
storyline_009_abf6427c82,C370_S03_016,ShowChoice,choiceEndPoint,choice,4,4,Key:ShowChoice-C370_S03_016.choice+4.choiceText,B34_S03_018,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,CL350_S03_010,ShowChoice,choiceEndPoint,choice,2,2,殿下就这么在意……,S03_039,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_039,PlayVideo_Ordinary,__endPoint,,-1,,,S03_013,PlayVideo_Ordinary,__entryPoint
storyline_009_abf6427c82,S03_005,PlayVideo_Ordinary,__endPoint,,-1,,,QL331_S03_040,PlayVideo_TraceBack,__entryPoint
storyline_009_abf6427c82,S03_041,PlayVideo_Ordinary,__endPoint,,-1,,,CL340_S03_006,ShowChoice,__entryPoint
storyline_009_abf6427c82,QL331_S03_040,PlayVideo_TraceBack,endPointSuccess,,-1,,,S03_041,PlayVideo_Ordinary,__entryPoint
storyline_010_9fccb45504,S04_C400A_003,PlayVideo_Ordinary,__endPoint,,-1,,,QL410_S04_004,PlayVideo_TraceBack,__entryPoint
storyline_010_9fccb45504,S04_C400D_008,PlayVideo_Ordinary,__endPoint,,-1,,,CL420_S04_009,ShowChoice,__entryPoint
